employee_id,first_name,last_name,email,phone,gender,date_of_birth,home_city,home_state,zip_code,hire_date,termination_date,employment_status,termination_type,termination_reason,department,job_title,job_level,employment_type,work_location,manager_id,annual_salary,last_promotion_date,performance_rating,engagement_score,education_level,record_last_updated
E10095,Eric,PORTER,eric.porter@brightleaf-retail.example,(334) 555-0126,Male,1/19/1968,Gilbert,AZ,85277,1/7/2015,,Active,,,Executive,Chief Operating Officer,C-Level,Part-Time,HQ,e10075,174700,,4,3.5,Bachelor's Degree,2/21/2026
E10096,Yuki,Curry,yuki.curry@brightleaf-retail.example,(480) 555-0184,Female,2/15/1985,Goodyear,AZ,85349,2/9/2015,,Active,,,store operations,Department Supervisor,mid,Full-Time,Store #6 Scottsdale,E10080,"$46,250 ",10/7/2022,4,4.1,BS,5/22/2026
E10097,Joseph,Ramirez,joseph.ramirez@brightleaf-retail.example,(718) 555-0197,Male,3/17/1978,LITTLETON,CO,80120,2/26/2015,,Active,,,Store Operations ,Assistant Store Manager,Senior,F/T,"Store 021 - Lakewood, CO",E10086,63650,4/23/2023,4,NA,,2/17/2026
E10098,Nancy,simmons,nancy.simmons@brightleaf-retail.example,(334) 555-0155,Female,11/4/1991,Phoenix,AZ,,3/9/2015,2/21/2020,terminated,,compensation,Customer Service,Customer Service Representative,Entry,Full-Time,"HQ - Phoenix, AZ",e10017,"$37,550.00 ",,4,3.2,Bachelor's Degree,3/17/2020
E10099,Cody,Franco,cody.franco@brightleaf-retail.example,6145550182,Male,11-Jun-77,Salt Lake City,UT,84115,23-Mar-15,,Active,,,Info Tech,Systems Administrator,Intermediate,Full-Time,REMOTE,E10057,86100,,4,3.8,,25-Feb-26
E10100,Tanisha,Daniels,tanisha.daniels@brightleaf-retail.example,4805550123,Female,9/20/1967,Peoria,AZ,85362,5/13/2015,,Active,,,Merchandising,Director of Merchandising,Director,Full Time,"HQ - Phoenix, AZ",E10412,178250,,3,,Master's Degree,2/6/2026
E10101,Holly,VALENCIA,holly.valencia@brightleaf-retail.example,7205550116,Female,7/1/1987,Thornton,Colorado,80234,6/28/2015,,Active,,,merchandising,Senior Buyer,Senior Level,Full-Time,Denver Office,E10383,"$97,550 ",,3,,Master's Degree,14-Sep-26
E10102,Margaret,Chang,margaret.chang@brightleaf-retail.example,602.555.0105,Female,8/31/1980,Phoenix,AZ,85043,7/6/2015,,Active,,,Marketing,DIGITAL MARKETING SPECIALIST,Mid,Full-Time,"HQ - Phoenix, AZ",E10040,"73,000 USD",11/12/2020,3,3.6,BS,2/13/2026
E10103,Amanda,Neal,amanda.neal@brightleaf-retail.example,408.555.0152,Female,3/12/1993,Sahuarita,az,,7/13/2015,2/19/2019,Term,Voluntary,,Store Operations,cashier,Entry,Full-Time,"Store 010 - Tucson, AZ",E10096,30.4K,,3,2.9,High School,3/8/2019
E10104,Bryan,Cook,bryan.cook@brightleaf-retail.example,508.555.0126,Male,8/10/1979,Raleigh,NC,27606,7/21/2015,3/5/2021,Term,Voluntary,Relocation,Merchandising,Category Manager,Manager,Full-Time,Remote,E10100,"$109,200 ",,3,3.8,Doctorate,20-Mar-21
E10105,Spencer,McDaniel,spencer.mcdaniel@brightleaf-retail.example,(817) 555-0174,Male,1/9/1986,Mesquite,TX,75150,7/27/2015,,Active,,,Supply Chain & Logistics,Forklift Operator,Entry,Full-Time,"DC - Fort Worth, TX",E10081,41700,,3,2.8,High School,7/21/2026
E10106,Eric,Bryant,eric.bryant@brightleaf-retail.example,+1 702 555 0128,Male,7/6/1989,henderson,NV,89060,7/27/2015,,A,,,Sales,Senior Account Executive,Senior,Full-Time,Remote - US,E11063,117000,6/27/2024,4,3.8,Doctorate,4/29/2026
E10107,Jordan,Sutton,jordan.sutton@brightleaf-retail.example,(704) 555-0181,Male,12/23/1979,CHARLOTTE,nc,28203,7/31/2015,,Active,,,Sales,Director of Sales,Director,Full-Time,Remote,E10137,"$171,250 ",,4,3.7,Master's Degree,6/4/2026
E10108,Samuel,Douglas,samuel.douglas@brightleaf-retail.example,+1 603 555 0178,Male,9-Mar-84,West Valley City,UT,84128,24-Aug-15,,Active,,,Merchandising,Buyer,Mid,Full-Time,WFH,,75950,,2,3.3,Bachelor's Degree,28-Jul-26
E10109,Eugene,Abdi,eugene.abdi@brightleaf-retail.example,(610) 555-0112,Male,5/22/1976,Phoenix,AZ,85044,8/31/2015,,Active,,,Sales,Regional Sales Manager,Manager,Full-Time,"HQ - Phoenix, AZ",E10107,"134,700",,3,,Bachelor's,9/3/2026
E10110,Martha,Pearson,martha.pearson@brightleaf-retail.example,3035550178,Female,10/30/1990,arvada,CO,80006,9/14/2015,6/25/2021,Terminated,Voluntary,Workload/Burnout,Marketing,Digital Marketing Specialist,mid,Full-Time,"Regional Office - Denver, CO",E10040,65550,5/15/2020,4,3,Bachelors,7/17/2021
E10111,Lori,Han,lori.han@brightleaf-retail.example,4805550131,Female,12/28/1986,Phoenix,AZ,85029,19-Oct-15,,A,,,Customer Service,Customer Service Representative,Entry,Full-Time,"HQ - Phoenix, AZ",E10034,"$38,750 ",,4,4,High School,4/27/2026
E10112,Yvonne,Vazquez,,623-555-0107,Non-binary,15-Jun-87,Phoenix,AZ,85035,21-Nov-15,,Actv,,,SALES,Senior Account Executive,Senior,Full-Time,"HQ - Phoenix, AZ",E10109,109.3K,,4,3.8,,14-Apr-26
E10113,Roger,Cobb,roger.cobb@brightleaf-retail.example,2515550103,Male,16-Feb-84,Oro Valley,AZ,85755,12/13/2015,,On Leave,,,Store Operations,store manager,Manager,Full-Time,"Store 009 - Tucson, AZ",E10083,77000,,4,2.8,Master's Degree,24-Aug-26
E10114,Ebony,Talley,ebony.talley@brightleaf-retail.example,(212) 555-0122,Female,13-Aug-74,Columbus,OH,43227,1/4/2016,,A,,,Sales,Senior Account Executive,senior,Full-time,Remote,E10109,103950,10/13/2025,Needs Improvement,4.5,high school,7/18/2026
E10115,Samuel,Cook,samuel.cook@brightleaf-retail.example,410-555-0148,Male,1/17/1981,Phoenix,AZ,85014,1/18/2016,,Active,,,Store Operations,assistant store manager,Senior,FT,"Store 002 - Tempe, AZ",E10113,60550,3/12/2019,5,3.4,BA,9/11/2026
E10116,Layla,Rodriguez,layla.rodriguez@brightleaf-retail.example,480.555.0106,Female,21-Jul-80,Scottsdale,AZ,85263-3084,29-Jan-16,,Active,,,store operations,Store Manager,Manager,Full-Time,STORE 006,E10063,86100,,3,2.3,Master's Degree,4-May-26
E10117,Charlotte ,Fleming,charlotte.fleming@brightleaf-retail.example,480-555-0129,Female,11/22/1994,TOLLESON,AZ,85353,2-Feb-16,,Active,,,Store Operations,Stock Associate,Entry,Part-Time,"Store 025 - Mesa, AZ",E10096,"$19,850.00 ",,2,3.5,high school,27-Jun-26
E10118,John,Gutierrez,john.gutierrez@brightleaf-retail.example,623-555-0162,Male,5/26/1983,Surprise,AZ,85375,2/8/2016,,Active,,,Customer Service,Customer Service Manager,Manager,Full-Time,"HQ - Phoenix, AZ",E10059,"$86,700.00 ",,3,3.1,Bachelor's Degree,7/3/2026
E10119, Nicole,Tucker,nicole.tucker@brightleaf-retail.example,856-555-0174,Female,3/17/1988,Dallas,TX,75221,2/10/2016,,Active,,,HR,HR Business Partner,Senior Level,F/T,"Regional Office - Dallas, TX",E10810,102.8K,,3,3.1,Master's Degree,8/31/2025
E10120,Debra,Graves,debra.graves@brightleaf-retail.example,623-555-0117,Non-binary,5/4/1977,Phoenix,AZ,85028,21-Mar-16,,Actv,,,Customer Service,Customer Service Manager,Manager,Full-Time,"HQ - Phoenix, AZ",E10059,86450,,3,3.6,bachelors degree,5/24/2026
E10121,Jeremy,Cox,jeremy.cox@brightleaf-retail.example,,Male,2/18/1976,Phoenix,AZ,,4/11/2016,4/7/2023,Terminated,Involuntary,,Sales,Account Executive,Mid,Full-Time,"HQ - Phoenix, AZ",E10085,"75,300 USD",12/7/2018,4,5,Bachelor's Degree,4/19/2023
E10122 ,Victor,alvarado,victor.alvarado@brightleaf-retail.example,(623) 555-0133,Male,7/21/1979,Tolleson,AZ,85353,4/11/2016,,Active,,,Product Dev,Product Development Manager,Manager,Full-Time,"HQ - Phoenix, AZ",E19663,"$162,350.00 ",,4,4.2,bachelors degree,5/25/2026
E10123,Susan,Hale,susan.hale@brightleaf-retail.example,(469) 555-0134,Female,10/16/1986,Dallas,TX,75212,4/18/2016,,Active,,,FINANCE,Staff Accountant,Mid,Full-Time,"Regional Office - Dallas, TX",E10049,"67,100",,3,3.3,Bachelor's Degree,6/9/2026
E10124,Keiko,Adams,keiko.adams@brightleaf-retail.example,201-555-0149,Female,8/26/1970,Phoenix,AZ,85025,5/2/2016,,ACTIVE,,,Supply Chain & Logistics,vp of supply chain,Vice President,Full-time,"HQ - Phoenix, AZ",E10095,"212,800 USD",,3,2.3,,5/30/2026
E10125,Yasmin,Jensen,yasmin.jensen@brightleaf-retail.example,480-555-0199,female,11/9/1999,Tempe,AZ,85281,5/14/2016,,Active,,,Store Operations,Sales Floor Associate,E,Full-Time,"Store 002 - Tempe, AZ",E10096,37250,,5,3.7,Bachelor's Degree,5/23/2026
E10126,Santiago,Morales,santiago.morales@brightleaf-retail.example,(602) 555-0182,Male,2/5/1982,Gilbert,AZ,85274-3988,5/27/2016,,Active,,,Store Operations,SALES FLOOR ASSOCIATE,Entry,P/T,Gilbert Store (007),E10042,21650,,4,3,High School,7/7/2026
E10127,Frank,Gallegos,frank.gallegos@mailhub.example,817.555.0192,Male,11/25/1986,Fort Worth,TX,76172,6/13/2016,6-Sep-24,Terminated,Involuntary,Attendance,Store Ops,Sales Floor Associate,Entry,P/T,"Store 015 - Fort Worth, TX",E10096,"17,550",,1,2.3,GED,9/14/2024
E10128,Jiwoo,Williams,jiwoo.williams@brightleaf-retail.example,303.555.0144,Female,9/13/1987,denver,CO,80208,7/18/2016,,A,,,Customer Svc,Support Team Lead,Sr.,Full-Time,"Regional Office - Denver, CO",E10118,"62,750",9/26/2025,Meets,4.1,Bachelor's Degree,9/5/2026
E10129,Valerie,Rhodes,valerie.rhodes@brightleaf-retail.example,(480) 555-0149,F,3/27/1987,Tolleson,AZ,85353,1-Aug-16,21-Nov-21,Terminated,Voluntary,Career Change,Human Resources,HR Manager,Manager,Full-Time,"HQ - Phoenix, AZ",E10144,"$115,700 ",,3,3.9,Bachelor's Degree,11/25/2021
E10130,Chad,Boyd,chad.boyd@brightleaf-retail.example,817-555-0164,Male,29-Feb-84,Mesquite,TX,75150,8/14/2016,,Active,,,Product Development,Senior Product Manager,Sr.,F/T,"Regional Office - Dallas, TX",E10122,"$151,200 ",14-Oct-25,3,4.3,Bachelor's Degree,15-Sep-26
E10131,Victor,Walsh,victor.walsh@brightleaf-retail.example,(972) 555-0128,male,8/20/1994,Nashville,TN,37202,8/29/2016,,Active,,,sales,Account Executive,Mid,Full-Time,Remote,E10106,91850,,Needs Improvement,3.2,Bachelor's Degree,9/17/2026
E10132,Holly,Flores,holly.flores@brightleaf-retail.example,4015550120,Female,3/5/1984,Tempe,AZ,85286,9/12/2016,,Active,,,Information Technology,Software Engineer,Mid-level,full time,"HQ - Phoenix, AZ",E10032,"$116,750.00 ",,4,3.9,Bachelor's Degree,27-Aug-26
E10133,Ibrahim,ALEXANDER,IBRAHIM.ALEXANDER@BRIGHTLEAF-RETAIL.EXAMPLE,(720) 555-0107,Male,7/31/1976,Denver,Colorado,80221,10/10/2016,,Active,,,Sales,Senior Account Executive,Senior,Full-Time,"Regional Office - Denver, CO",E10109,95250,,5,3.5,,8/13/2026
E10134,Jiwoo,Baker,jiwoo.baker@brightleaf-retail.example,843-555-0151,Female,2/19/1984,Phoenix,AZ,85047,10/24/2016,,Active,,,Finance,Staff Accountant,Mid,Full-Time,hq phoenix,E-10049,66550,,4,2.3,Bachelor's Degree,28-Jun-26
E10135,Omar,Evans,omar.evans@brightleaf-retail.example,520.555.0175,Male,4/8/1975,Sahuarita,AZ,85629,10/29/2016,,Active,,,Store Operations,Store Manager,Mgmt,F/T,store 9 - tucson,E10054,"$84,350 ",,2,3.6,,7/6/2026
E10136,Marley,Graham,marley.graham@brightleaf-retail.example,(256) 555-0178,FEMALE,12/21/1982,Gilbert,AZ,85294,11/14/2016,,Active,,,Sales,Regional Sales Manager,Manager,Full-time,"HQ - Phoenix, AZ",E10107,136850,,3,3.8,Bachelor's Degree,6/24/2026
E10137,Aisha,Jackson,aisha.jackson@brightleaf-retail.example,623-555-0152,Female,9/28/1973,Phoenix,az,85028,11/21/2016,,ACTIVE,,,SALES,VP of Sales,VP,Full-Time,"HQ - Phoenix, AZ",E10095,229850,,3,3.2,Master's Degree,6/17/2026
E10138,Sean,Chandler,sean.chandler@brightleaf-retail.example,6465550113,Male,3/23/1980,Portland,OR,97233,11/24/2016,,Active,,,Sales,Regional Sales Manager,Manager,Full-time,Remote,E10107,119600,7/13/2024,3,4.7,Bachelor's Degree,9/11/2026
E10139,Courtney,Hendricks,courtney.hendricks@brightleaf-retail.example,5625550197,Female,1/11/1981,Goodyear,AZ,85364-2925,12/4/2016,,Active,,,legal and compliance,Corporate Counsel,Senior Level,Full-Time,"HQ - Phoenix, AZ",E10661,"157,950",9/10/2018,3,4.5,Ph.D.,8/19/2026
E10140,Gary,Reed,gary.reed@brightleaf-retail.example,4805550127,Male,11/28/1988,Phoenix,AZ,85033,12/12/2016,,Active,,,Information Technology,Data Analyst,Intermediate,Full-Time,"HQ - Phoenix, AZ",E10032,"$76,600 ",,4,3.5,Bachelor's,12/14/2025
E10141,Valerie,Brown,valerie.brown@mailhub.example,(480) 555-0122,Female,4/3/1993,Surprise,AZ,85376,12/17/2016,5/15/2019,Terminated,Voluntary,Compensation,Supply Chain,Warehouse Associate,Entry,Part Time,"DC - Tolleson, AZ",e10081,"24,900 USD",,3,3,High School,5/30/2019
E10142,Jonathan,Yang,jonathan.yang@brightleaf-retail.example,205-555-0125,M,3/30/1987,Tolleson,AZ,85353,12/20/2016,,Active,,,Supply Chain & Logistics,Warehouse Associate,Jr,Full-Time,HQ,E10061,"$36,450 ",,3,3.6,High School,3/15/2026
E10143,Andres,Anderson,andres.anderson@brightleaf-retail.example,(904) 555-0182,Male,16-Aug-80,Thornton,CO,80232,20-Jan-17,,A,,,Information Technology,IT Manager,Manager,Full-time,Denver Regional,E10171,"149,400",8/6/2024,3,2.2,Master's Degree,4/11/2026
E10144,Arjun,Diaz,arjun.diaz@brightleaf-retail.example,,Male,9/6/1978,Raleigh,NC,27613,2/13/2017,7/1/2025,Terminated,VOLUNTARY,,People & Culture,Director of HR,Director,Full-Time,Remote,E10280,"$160,500.00 ",,3,3.6,,7/18/2025
E10145,Nancy,Robertson,nancy.robertson@brightleaf-retail.example,(678) 555-0177,Female,12/31/1986,Denver,CO,80211,3/4/2017,5/27/2022,Terminated,Voluntary,,Store Operations,Cashier,Entry,Part-Time,Denver Store (019),E10055,"21,350 USD",,5,3.2,Associate's Degree,6/19/2022
E10146,Luis,Gardner,luis.gardner@brightleaf-retail.example,623-555-0165,Male,10/10/1988,scottsdale,Ariz.,85253,4/3/2017,,Active,,,Supply Chain & Logistics,Supply Chain Analyst,senior,Full-Time,HQ,E10050,"73,600",,4,3.9,M.S.,5/8/2026
e10147,Michelle,Dean,michelle.dean@brightleaf-retail.example,501-555-0171,Female,5/21/1988,Tolleson,AZ,85353,4/23/2017,,Active,,,Customer Service,Customer Service Representative,Entry-level,PT,"HQ - Phoenix, AZ",E10017,"$21,500 ",,4,3.4,Master's Degree,2/26/2026
E10148,oscar,Higgins,oscar.higgins@brightleaf-retail.example,(858) 555-0163,Male,3/5/1982,Aurora,CO,80014,5/15/2017,,Active,,,Information Technology,Senior Software Engineer,Sr,Full-Time,"Regional Office - Denver, CO",E10143,144150,,3,3,Ph.D.,6/27/2026
E10149,Harold,Newton,harold.newton@brightleaf-retail.example,(720) 555-0153,M,29-Oct-83,Denver,CO,80241,16-May-17,,Actv,,,Sales,Account Executive,Intermediate,Full-Time,"Regional Office - Denver, CO",E10133,"85,400",17-Jun-22,3,4.4,,25-Jul-26
E10150,Hana,Castro,hana.castro@brightleaf-retail.example,,Female,4/10/1987,Phoenix,AZ,85006,5/22/2017,,On Leave,,,Legal/Compliance,Paralegal,Mid,Full-Time,Phoenix HQ,E10139,72700,,4,3.7,Bachelors,8/23/2026
E10151,Andres,Lynch,andres.lynch@brightleaf-retail.example,2055550148,Male,3/12/1988,Gilbert,AZ,85257,5/22/2017,,Active,,,Store Operations ,Sales Floor Associate,Entry,full time,"Store 004 - Chandler, AZ",E10055,"$36,950 ",,4,2.9,Bachelor's Degree,9/20/2026
E10152,amanda,Moran,amanda.moran@brightleaf-retail.example,808-555-0137,Female,2/27/1986,Chandler,AZ,85244,29-May-17,,Active,,,Finance,Staff Accountant,Mid,Full-Time,"HQ - Phoenix, AZ",E10066,66050,,4,3.9,Bachelor's Degree,7/18/2026
E10153,George,Owens,george.owens@brightleaf-retail.example,2565550197,Male,5/5/1993,Phoenix,Ariz.,85054,6/4/2017,5/21/2019,Terminated,Voluntary,,sales,Sales Operations Analyst,Mid,full time,"HQ - Phoenix, AZ",E10114,"70,300 USD",,2,3.3,,5/26/2019
E10154,Amina,Cox,amina.cox@brightleaf-retail.example,810-555-0184,Female,9/4/1989,Phoenix,AZ,85033,6/12/2017,8/20/2023,Terminated,Voluntary ,,Marketing,Content Strategist,Mid,Full-Time,Headquarters,E10026,"$62,650.00 ",1/3/2022,2,4.9,BS,9/7/2023
e10155,Minh,Lane,minh.lane@brightleaf-retail.example,972-555-0146,Male,7/17/1991,Frisco,TX,75034,6/26/2017,,active,,,Product Dev,Associate Product Manager,Entry,Full-Time,"Regional Office - Dallas, TX",E10029,"$83,550 ",,2,3.7,Master's Degree,11/18/2025
E10156,Jacob,Daniel,jacob.daniel@mailhub.example,+1 602 555 0106,Male,12/10/1975,Phoenix,AZ,85037,6/27/2017,,Active,,,Finance,Finance Manager,Management,Full-Time,"HQ - Phoenix, AZ",E10162,"$125,650 ",9/28/2022,2,3,Master's Degree,6/30/2026
E10157,Seth,Fields ,seth.fields@brightleaf-retail.example,480 555 0191,M,5/14/1979,Portland,OR,97211,7/10/2017,,A,,,Information Technology,Data Analyst,Mid,Full-Time,Remote,E10148,"$84,750.00 ",,3,3.2,Bachelor's Degree,7/9/2026
E10158,Yesenia,Arnold,yesenia.arnold@brightleaf-retail.example,(480) 555-0172,Female,3/15/1984,Tempe,AZ,85281,7/10/2017,,Active,,,Customer Service,Customer Service Representative,Entry,Part-Time,Headquarters,E10034,19550,,4,4.1,Associate's Degree,8/14/2026
E10159,Anjali,Robinson,anjali.robinson@brightleaf-retail.example,,Female,2/3/1999,Phoenix,AZ,85052,7/24/2017,,On Leave,,,Customer Service,Customer Service Representative,Entry,Part-Time,"HQ - Phoenix, AZ",E10017,"18,300 USD",,3,2.6,High School,6/27/2026
E10160,Khalid,Sullivan,khalid.sullivan@brightleaf-retail.example,(954) 555-0117,Male,11/19/1995,Thornton,CO,80250,8/7/2017,,A,,,Supply Chain & Logistics,Warehouse Associate,Entry,Full-Time,Aurora DC,E10061,36650,,4,4.3,Associate's Degree,7/8/2026
E10161,James,Crawford,james.crawford@brightleaf-retail.example,216.555.0172,MALE,20-Dec-84,GOODYEAR,AZ,85371,28-Aug-17,27-Sep-21,Terminated,Involuntary,,Customer Service,Customer Service Representative,Entry,Full-Time,"HQ - Phoenix, AZ",E10021,39450,,2,2.5,,7-Oct-21
E10162, Molly,Campos,molly.campos@brightleaf-retail.example,(678) 555-0134,Female,11/22/1979,Phoenix,AZ,85044,8/30/2017,,Active,,,Finance,Controller,Director,Full-Time,"HQ - Phoenix, AZ",E10025,"163,700",,3,4.1,Master's Degree,9/9/2026
E10163,Stacy,Ramirez,stacy.ramirez@brightleaf-retail.example,2255550122,Female,9/1/1988,Mesquite,TX,75149,9/5/2017,,Active,,,Supply Chain,Warehouse Manager,Manager,Full-Time,"DC - Fort Worth, TX",E10074,"$87,700.00 ",1/19/2026,2,3.4,Bachelor's Degree,6/17/2026
E10164,Katherine,Adams,katherine.adams@brightleaf-retail.example,623-555-0144,Female,10/30/1984,Phoenix,AZ,85024,9/5/2017,12/8/2025,Terminated,Involuntary,Attendance,Product Development,Senior Product Manager,Senior,Full-Time,"HQ - Phoenix, AZ",E10122,155350,15-Nov-23,2,2.6,Bachelor's Degree,12/26/2025
E10165,Chloe,Luna,chloe.luna@brightleaf-retail.example,+1 415 555 0141,Female,10/11/1997,Tempe,AZ,85281,9/24/2017,,Active,,,Supply Chain & Logistics,warehouse associate,Entry,Full-Time,"DC - Tolleson, AZ",E10081,"$39,250 ",,2,4.4,High School,8/9/2026
E10166,Colton,Haynes,colton.haynes@brightleaf-retail.example,,Male,6/26/1984,Austin,TX,78726,10/9/2017,,Active,,,Store Operations,Sales Floor Associate,Entry,Full-Time,"Store 017 - Austin, TX",E10096,"34,750 USD",,2,3.6,High School,4/14/2026
E10167,Hana,Ruiz,hana.ruiz@brightleaf-retail.example,,Female,10/15/1973,Denver,CO,80210-2879,10/9/2017,,Active,,,Store Operations,VP of Store Operations,VP,Full Time,"Store 019 - Denver, CO",E10095,213450,,5,3.5,Bachelor's Degree,1/19/2026
E10168,Alexis,Garza,alexis.garza@brightleaf-retail.example,908-555-0121,Female,4/13/1995,Phoenix,AZ,85038,10/9/2017,,Active,,,,Sales Operations Analyst,Mid-level,Full-Time,Headquarters,E10112,"$65,400 ",,4,4,Master's Degree,9/15/2026
E10169,Alondra,Mendez,alondra.mendez@brightleaf-retail.example,,Female,12/21/1996,Fort Worth,TX,76143,10/9/2017,,Active,,,Supply Chain & Logistics,Forklift Operator,Entry Level,Full-Time,"DC - Fort Worth, TX",E10081,"$39,500.00 ",,3,4.5,,5/24/2026
E10170,Sofia,Kane,sofia.kane@brightleaf-retail.example,,Fem,1/11/1986,Grand Prairie,TX,75051,10/30/2017,,Active,,,Information Technology,Software Engineer,Mid,Full-Time,"Regional Office - Dallas, TX",E10148,106950,,3,3.4,Master's Degree,1/1/2026
E10171,Terrance,Rojas,terrance.rojas@brightleaf-retail.example,623.555.0121,Male,3/28/1974,Phoenix,AZ,85049,30-Oct-17,,Active,,,Information Technology,Director of IT,Director,Full-Time,HQ,E10004,179.4K,,2,2.9,High School,1/16/2026
E10172,Shane,Carr,shane.carr@brightleaf-retail.example,+1 323 555 0125,Male,3/5/1976,Dallas,TX,75223,11/6/2017,4/10/2026,TERM,Voluntary,Work-Life Balance,merchandising,Senior Buyer,Senior,Full-Time,"Regional Office - Dallas, TX",E10104,104350,,3,2.5,Masters,4/11/2026
E10173,Jose,Spencer,jose.spencer@brightleaf-retail.example,469 555 0183,Male,10/7/1989,Mesquite,TX,75150,11/6/2017,,Active,,,Customer Service,Customer Service Representative,Entry,Part-Time,"Regional Office - Dallas, TX",E10034,"22,450 USD",,3,4,BA,4/18/2026
 E10174,Nancy,Abbott,nancy.abbott@brightleaf-retail.example,612-555-0187,Female,10/27/1991,Peoria,AZ,85375,11/20/2017,11/4/2020,Separated,Vol,Comp,Sales,Account Executive,Mid,Full-Time,"HQ - Phoenix, AZ",E10068,82050,9/23/2019,3,4,Bachelor's Degree,11/11/2020
E10175,Kevin,Cannon,kevin.cannon@brightleaf-retail.example,480-555-0135,Male,1/31/1990,Tolleson,AZ,85353,27-Nov-17,7/24/2020,Terminated,Involuntary,Performance,Supply Chain and Logistics,Inventory Control Specialist,Mid,Full-Time,"DC - Tolleson, AZ",E10146,53900,,1,2.2,Bachelor's,8/1/2020
E10176,Deborah,Diaz,deborah.diaz@brightleaf-retail.example,203-555-0157,Female,2/10/1984,Phoenix,AZ,85009,12/25/2017,,Active,,,Store Operations ,Store Manager,Manager,full time,"Store 024 - Phoenix, AZ",E10083,86650,10/27/2019,4,,Bachelor's Degree,17-Aug-26
E10177,Kevin,McLaughlin,kevin.mclaughlin@brightleaf-retail.example,(702) 555-0184,Male,10/13/1987,las vegas,Nev.,89129,12/25/2017,,Active,,,Store Operations,Cashier,Entry Level,Full-Time,"Store 026 - Las Vegas, NV",E19639,32300,,2,3.4,Bachelor's Degree,9/2/2026
E10178,Johnny,Chavez,,(505) 555-0118,Male,7/12/1981,Albuquerque,NM,87105,1/1/2018,,Active,,,Information Technology,Senior Software Engineer,Senior,Full-Time,REMOTE,E10143,"141,100 USD",,Exceeds,4.4,BS,9/8/2026
E10179,Willie,Hammond,willie.hammond@brightleaf-retail.example,(520) 555-0125,Prefer not to say,3/30/1991,Marana,AZ,85655,1/1/2018,7/20/2019,Terminated,voluntary,Management/Culture,Store Operations,Sales Floor Assoc.,Jr,part time,store 10 - tucson,E10042,21000,,4,3.1,Associate's Degree,7/21/2019
